,title,link,date,content,is_fake
918,"Foto ""video call"" Wapres Ma'ruf Amin dan Xi Jinping",https://www.antaranews.com/berita/2165058/hoaks-foto-video-call-wapres-maruf-amin-dan-xi-jinping,,"- Di Facebook, sebuah unggahan yang menampilkan foto Wakil Presiden RI Ma'ruf Amin dan Presiden China Xi Jinping sedang melakukan panggilan video (video call) menggunakan ponsel beredar luas.

Unggahan itu menjadi salah satu konten yang ramai dibahas warganet pengguna media sosial besutan Mark Zuckerberg itu.

Berikut narasi yang dibagikan dalam unggahan pada 15 Mei 2021 itu:
""Oalah...Xi jinping Mau Nagih hoetang"".

Kiriman di Facebook tersebut hingga Rabu (19/5) telah mendapatkan 23 respon serta dua komentar.

Lantas, benarkah Wapres Ma'ruf Amin melakukan ""video call"" dengan Xi Jinping seperti dalam unggahan Facebook itu?
 

Tangkapan layar unggahan hoaks yang menampilkan foto ""video call"" Xi Jinping dan Ma'ruf Amin (facebook)



Penjelasan:
Foto yang ditampilkan pengguna Facebook dalam unggahan tentang Wapres Ma'ruf Amin itu bukanlah foto kejadian sebenernya melainkan foto hasil suntingan.

ANTARA menemukan foto kejadian sebenarnya telah dimuat di akun Instagram resmi Presiden Joko Widodo, @jokowi, pada 13 Mei 2021. 

Dalam foto asli, Kepala Negara dan Ibu Negara Iriana terlihat melakukan panggilan video dengan Wakil Presiden Ma'ruf Amin.

Dalam keterangannya di Instagram, Presiden Jokowi menyebutkan panggilan video tersebut dilakukan dalam rangka merayakan Hari Raya Idul Fitri 2021.

Klaim: Foto ""video call"" Xi Jinping dan Ma'ruf Amin
Rating: Salah/Hoaks

 



 

 
 


 


View this post on Instagram

 


 
 
 


 
 


 
 
 



 
 

A post shared by Joko Widodo (@jokowi)




Baca juga: Secara daring, Presiden bersilaturahmi dengan Wapres

Cek fakta: Erdogan sebut akan ada negara yang disita China? Ini faktanya!

Cek fakta: Hoaks! Ada ulat di masker impor dari ChinaPewarta: Tim JACXEditor: Imam Santoso								Copyright © ANTARA 2021",1
919,Foto warga mudik lewat sungai,https://www.antaranews.com/berita/2153334/hoaks-foto-warga-mudik-lewat-sungai,,"- Sebuah foto yang diklaim memperlihatkan sejumlah orang mudik melewati sungai, beredar di media sosial Facebook sejak awal Mei 2021. 

Dalam unggahan tersebut, sebuah kapal kayu terlihat sedang menyusuri sungai dengan latar belakang hutan di sekitarnya. Kapal bermotor itu juga tampak mengangkut puluhan penumpang di atas atapnya.

""Mudik lewat jalur sungai,"" demikian narasi yang disematkan dalam unggahan di Facebook itu.

Lantas, benarkah gambar tersebut memperlihatkan warga mudik lewat sungai?
 

Tangkapan layar foto yang menyatakan warga mudik lewat jalur sungai (facebook)



Penjelasan:
Kejadian seperti tampak pada foto itu bukan merupakan warga yang mudik melalui sungai, melainkan tangkapan layar dari video perjalanan warga melewati Sungai Ambawang, Kalimantan Barat, pada 2013, mengacu laman resmi Kominfo. 

Video perjalanan melewati Sungai Ambawang itu merupakan video lama dan berjudul “Journey To Sungai Ambawang 6”.

Cuplikan gambar itu pertama kali diunggah pada 2013 oleh kanal YouTube Tebegaya Tampan, dan tidak ada kaitannya dengan pelarangan mudik Lebaran 2021.

Klaim: Foto warga mudik lewat jalur sungai
Rating: Salah/Hoaks

Cek fakta: Hoaks! Video radar enam pesawat diduga berisi WNA

Cek fakta: Cek Fakta: Pemudik terpaksa berenang karena tol Suramadu ditutup?

Cek fakta: Hoaks! Jokowi pulang kampung saat larangan mudikPewarta: Tim JacxEditor: Imam Santoso								Copyright © ANTARA 2021",1
920,BMKG sebut Idul Fitri 1442 H pada 12 Mei,https://www.antaranews.com/berita/2151666/hoaks-bmkg-sebut-idul-fitri-1442-h-pada-12-mei,,"- Sebuah unggahan beredar di media sosial mencatut nama Badan Meteorologi Klimatologi dan Geofisika (BMKG) terkait penetapan Idul Fitri 1442 hijriah.

Unggahan itu menampilkan narasi yang menyerupai konten berita sebuah medai bahwa Idul Fitri 1442 hijriah akan terjadi pada 12 Mei 2021.

Disertai logo BMKG, akun media sosial itu memberikan judul unggahan ""'Ada Potensi 1 Syawal 1442 Hijriah Jatuh Pada 12 Mei 2021"".

Sementara, narasi yang menyerupai konten berita itu menjelaskan pantuan hilal di 29 titik di Indonesia.

Namun, benarkah BMKG menyebut Idul Fitri 1442 hijriah bertepatan pada 12 Mei 2021?
 

Tangkapan layar hoaks Idul Fitri 1442 H jatuh pada Rabu 12 Mei 2021. (instagram/@infobmkg)



Penjelasan:
Berdasarkan penelusuran ANTARA, BMKG tidak menetapkan 1 Syawal 1442 hijriah bertepatan pada 12 Mei 2021.

BMKG, melalui akun resmi di Instagram, menjelaskan narsi yang mencatut nama instansi itu terkait penetapan Idul Fitri 1442 hijriah pada 12 Mei merupakan kabar bohong.

BMKG menjelaskan tidak pernah menetapkan waktu Idul Fitri setiap tahunnya karena lembaga yang berewenang menetapkan hari raya umat Islam itu adalah Kementerian Agama melalui sidang isbat.

BMKG hanya melakukan perhitungan (hisab) dan pengamatan (rukyat) sebagai dasar konsensus (ijtima') para ulama dalam sidang isbat.

Pada 2021, pengamatan BMKG terkait hilal awal bulan Syawal dilakukan dalam dua hari yaitu 11-12 Mei 2021 pada sore hingga malam hari.

Klaim: BMKG sebut Idul Fitri 1442 H pada 12 Mei
Rating: Disinformasi


Cek fakta: Hoaks! Video radar enam pesawat diduga berisi WNA

Cek fakta: Cek Fakta: Pemudik terpaksa berenang karena tol Suramadu ditutup?Pewarta: Tim JACXEditor: Imam Santoso								Copyright © ANTARA 2021",1
921,Video radar enam pesawat diduga berisi WNA,https://www.antaranews.com/berita/2149786/hoaks-video-radar-enam-pesawat-diduga-berisi-wna,,"- Beredar sebuah video sepanjang 59 detik di media sosial, yang diklaim menampilkan rekaman pantauan radar terhadap enam penerbangan pesawat di utara Pulau Jawa.

Terdengar pula seorang pria sedang menjelaskan tampilan radar yang termuat dalam rekaman video itu. Pria tersebut menduga enam penerbangan itu mengangkut warga negara asing (WNA).

""Seumur-umur saya baru melihat pola penerbangan seperti ini. Semuanya ke arah timur, beriringan. Ada enam (pesawat) beriringan ke arah timur di utara Pulau Jawa, ada di Laut Jawa.

Yang dikhawatirkan ini isinya itu nanti warga negara asing, memang mau dipindah atau baru masuk ke wilayah NKRI. Ini baru lihat seperti ini.

Kalau hari normal, selama pandemi berlangsung ini saya lihat tidak pernah kejadian seperti ini. Jam segini rata-rata sudah sepi kosong, tapi ini ada beriringan,"" demikian isi narasi yang disampaikan dalam video tersebut.

Namun, benarkah video tersebut memuat rekaman radar enam penerbangan di Indonesia berisi WNA?


Penjelasan:
Melalui unggahan di Instagram @forumhumasbumn pada 7 Mei 2021, AirNav Indonesia menegaskan informasi yang terdapat di dalam video tersebut berisi kabar bohong atau hoaks.

Faktanya, perjalanan pesawat-pesawat dalam rekaman radar itu bukan termasuk penerbangan ilegal. Pesawat-pesawat itu juga tidak tiba-tiba masuk ke wilayah Indonesia tanpa izin serta membawa WNA, sebagaimana dinarasikan dalam video yang beredar.

Menurut Airnav, radar dalam video tersebut memperlihatkan lima penerbangan terjadwal, dengan rincian:

1. GIA682 (Jakarta-Sorong) Departure 00.45 WIB 
2. GIA654 (Jakarta-Makassar) Departure 00.47 WIB 
3. BTK6196 (Jakarta-Makassar) Departure 00.51 WIB 
4. BTK7797 (Jakarta-Sorong) Departure 01.02 WIB 
5. LNI798 (Jakarta-Makassar) Departure 00.56 WIB.

Dari keterangan itu dapat disimpulkan lima penerbangan tersebut sejak awal telah diketahui dan terdata oleh pihak berwenang.

“Kami menduga video itu sengaja dibuat untuk meresahkan masyarakat terutama dalam periode larangan mudik pada masa pandemi. Kami mengimbau masyarakat untuk memeriksa dan memastikan semua informasi yang diterima, sehingga tidak menjadi korban hoaks,” kata Direktur Utama AirNav Indonesia M. Pramintohadi Soekarno.

Klaim: Video radar enam pesawat diduga berisi WNA
Rating: Salah/Disinformasi
 



 

 
 


 


View this post on Instagram

 


 
 
 


 
 


 
 
 



 
 

A post shared by Forum Humas BUMN (@forumhumasbumn)



Cek fakta: Hoaks! Jokowi pulang kampung saat larangan mudik

Cek fakta: Hoaks! Mudik dilarang karena keuangan di perbankan mengkhawatirkan

Cek fakta: Pemudik terpaksa berenang karena tol Suramadu ditutup?Pewarta: Tim JACXEditor: Imam Santoso								Copyright © ANTARA 2021",1
922,Jokowi pulang kampung saat larangan mudik,https://www.antaranews.com/berita/2147614/hoaks-jokowi-pulang-kampung-saat-larangan-mudik,,"- Sebuah unggahan di media sosial mempertanyakan Presiden Joko Widodo pulang kampung saat pelaksanaan larangan mudik pada 6-17 Mei 2021 untuk mencegah peningkatan kasus COVID-19.

Unggahan di Twitter pada Sabtu (8/5) itu menyertakan rekaman video berdurasi 41 detik yang menampilkan rombongan pengamanan khusus di jalan raya.

Perekam video yang tampak berada di belakang kemudi sebuah kendaraan, dalam unggahan itu, menyebut, ""Ini letter B. Ini pulang apa mudik nih kaya begini? Itu letter B semua tuh.. Udah buka wilayah pulang kampung.. RI 1 pulang kampung tuh.. RI 1 pulang kampung..""

Sementara, pemilik akun pengunggah video itu menambahkan narasi, ""Apa iya Jokowi pulang kampung??? Berarti... Yg mudik... (mau bilang serbu, ngga berani)""

Unggahan itu telah mendapatkan balasan dari 329 pengguna lain, diunggah ulang oleh 52 pengguna lain, dan disukai 643 akun lainnya.

Namun, benarkah Presiden Jokowi pulang kampung saat pelaksaan larangan mudik?
 

Tangkapan layar unggahan misinformasi yang mempertanyakan rombongan Presiden Joko Widodo pulang kampung saat larangan mudik. (Twitter)



Penjelasan:
Penelusuran ANTARA, rombongan pengawal dan pengamanan khusus itu merupakan rombongan Presiden Jokowi tapi bukan untuk mudik.

Video itu menampilkan perjalanan kunjungan kerja Presiden Jokowi ke Jawa Timur pada Kamis (6/5).

Sebagaimana disebut dalam pemberitaan ANTARA, rombongan Presiden Jokowi melakukan kunjungan kerja di Jawa Timur yang berlangsung selama satu hari.

Kepala Negara tiba di Bandara Internasional Juanda, Sidoarjo, dan menuju Pusat Pemasaran dan Distribusi Ikan (PPDI) Brondong di Lamongan.

Selain di Lamongan, rombongan Presiden Jokowi juga mengunjungi fasilitas pengolahan sampah menjadi energi listrik (PSEL) di TPA Benowo, Surabaya.

Setelah melakukan kunjungan kerja itu, rombongan Presiden langsung bertolak ke Jakarta pada sore harinya.

Mereka yang ikut dalam rombongan Presiden Jokowi antara lain Menteri Sekretaris Negara Pratikno, Kepala Sekretariat Presiden Heru Budi Hartono, Sekretaris Militer Presiden Marsda TNI M. Tonny Harjono, Komandan Paspampres Mayjen TNI Agus Subiyanto, serta Deputi Bidang Protokol, Pers, dan Media Sekretariat Presiden Bey Machmudin.

Cek fakta: Jalan ditutup seng untuk larang mudik?

Baca juga: Larang mudik dimulai, Polda Metro lakukan penyekatan jalan tol

Baca juga: Menko PMK: Objek wisata lokal boleh buka untuk seimbangkan ekonomiPewarta: Tim JACXEditor: Anton Santoso								Copyright © ANTARA 2021",1
923,Foto perbandingan paru-paru orang sudah dan belum divaksin COVID-19,https://www.antaranews.com/berita/2145170/hoaks-foto-perbandingan-paru-paru-orang-sudah-dan-belum-divaksin-covid-19,,"- Beredar dua foto yang diklaim sebagai paru-paru pasien postif COVID-19 di media sosial Facebook. 

Dari dua gambar hasil computerised tomography (CT Scan) itu, satu dinyatakan sebagai paru-paru pasien yang telah menerima vaksin, sedangkan sebelahnya diklaim sebagai paru-paru pasien yang belum mendapatkan vaksin COVID-19.

""Dapatkah kamu melihat mengapa kamu harus divaksinasi pada kesempatan pertama yang kamu dapatkan?"" demikian potongan tulisan yang dimuat pengunggah gambar di Facebook pada 27 April 2021.

Lantas, benarkah foto di Facebook itu merupakan perbandingan paru-paru orang yang sudah dan belum divaksin COVID-19?
 

Tangkapan layar foto hoaks tentang perbandingan paru-paru orang yang sudah dan belum divaksin COVID-19 (facebook)



Penjelasan:
Menurut Factly.in, foto tersebut tidak ada kaitannya dengan CT Scan paru-paru pasien yang telah dan belum disuntik vaksin COVID-19.

Dalam laporan berjudul This CT Scan report does not represent the lungs of a COVID-19 vaccinated person tersebut dijelaskan pula foto tersebut diterbitkan pada April 2020.  Sedangkan program vaksinasi COVID-19 belum dijalankan pada April 2020.

Suntikan pertama vaksin COVID-19 dilakukan pada Desember 2020 kepada Margaret Keenan, perempuan berusia 90 tahun asal Irlandia Utara.

Factly.in dalam laporannya juga memaparkan gambar paru-paru itu merupakan bagian dari penelitian virus COVID-19 menggunakan CT Scan oleh Rumah Sakit Vancouver, British Columbia University, yang bekerja sama dengan the Vancouver Coastal Health Research Institute. 

Kesimpulannya, foto itu terkait dengan studi penelitian tentang pendeteksian COVID-19 menggunakan CT scan, bukan terkait dengan vaksinasi.

Klaim: Foto perbandingan paru-paru orang yang sudah dan belum divaksin COVID-19
Rating: Salah/Disinformasi

Cek fakta: Penyintas COVID-19 boleh divaksin setelah isolasi 10 hari? Ini faktanya

Cek fakta: WHO sebut setiap 377 dari 100 ribu orang meninggal setelah divaksin?

Cek fakta: Orang lebih rentan COVID-19 setelah divaksin?
 Pewarta: Tim JacxEditor: Imam Santoso								Copyright © ANTARA 2021",1
924,Foto pemakaman anak yang bunuh diri,https://www.antaranews.com/berita/2136750/hoaks-foto-pemakaman-anak-yang-bunuh-diri,,"- Sebuah foto yang diklaim sebagai prosesi pemakaman seorang anak berusia 11 tahun, beredar luas di sejumlah platform media sosial pada awal Mei 2021.

Salah satu pengguna Instagram, dengan lebih dari 67.000 pengikut, turut mengunggah foto pemakaman tersebut pada Minggu (2/5). Dalam foto itu, tampak sebuah peti putih dengan ukiran berwarna emas ditempatkan di tengah para pelayat.

Foto itu diberikan potongan narasi sebagai berikut:
""Anak berusia 11 tahun bunuh diri pada hari ulang tahun ibunya, sebagai hadiah ulang tahun kepada ibunya.""

Hingga Senin (3/5), unggahan tersebut sudah disukai 8.581 pengguna Instagram dan mendapatkan 271 komentar.

Lantas, benarkah foto itu merupakan peristiwa pemakaman anak 11 tahun yang bunuh diri saat ulang tahun ibunya?
 



 

 
 


 


Lihat postingan ini di Instagram

 


 
 
 


 
 


 
 
 



 
 

Sebuah kiriman dibagikan oleh Kumpulan Thread Twitter (@athread_id)



Penjelasan:
Dari hasil penelusuran ANTARA, foto tersebut bukanlah prosesi pemakaman anak 11 tahun yang bunuh diri pada hari ulang tahun ibunya.

Gambar itu merupakan pemakaman seorang Jaksa Penuntut Umum bernama Nsama Nsama, yang menjadi korban salah tembak di Zambia, sebuah negara di Afrika bagian selatan.

Nsama dikebumikan di Memorial Park di Lusaka, Zambia, mengacu laporan Zambia Daily Times.

Nsama tertembak oleh petugas polisi yang sedang mencoba membubarkan pendukung Pimpinan UPND Hakainde Hichilema di Mabes Polri Zambia pada 23 Desember 2020.

Klaim: Foto pemakaman anak 11 tahun yang bunuh diri saat ulang tahun ibunya
Rating: Salah/Hoaks
 


MURDERED STATE PROSECUTOR NSAMA NSAMA WHO WAS SHOT DEAD BY THE POLICE ON WEDNESDAY HAS BEEN PUT TO REST AT MEMORIAL PARK...
Dikirim oleh Zambia Daily Times pada Sabtu, 26 Desember 2020


Cek fakta: Video mayat bergelimpangan akibat penularan varian COVID-19 India

Cek fakta: Video pasukan TNI secara masif setelah insiden Kabinda Papua? Ini faktanya

Cek fakta: Hoaks! Foto anak-anak korban penangkapan junta militer MyanmarPewarta: Tim JACXEditor: Imam Santoso								Copyright © ANTARA 2021",1
925,Munarman disumpal sandal saat ditangkap,https://www.antaranews.com/berita/2125654/hoaks-munarman-disumpal-sandal-saat-ditangkap,,"- Beredar foto di media sosial yang menyebut mantan petinggi organisasi masyarakat (ormas) Front Pembela Islam (FPI) Munarman disumpal dengan sandal pada mulutnya saat ditangkap oleh Tim Densus 88 Mabes Polri.

Salah satu akun di Facebook menanyakan keaslian foto tersebut. Berikut unggahannya:
""Cuma takon lurr... ancen disumpel sandal ta cangkem iku. (Cuma tanya lur... memang disumpal sandalkah itu mulutnya)""

Lalu apakah foto terkait penangkapan Munarman itu benar?
 

Tangkapan layar foto hoaks Munarman disumpal sandal saat penangkapan oleh Tim Densus 88 Mabes Polri. (Facebook)



Penjelasan:
Berdasarkan penelusuran ANTARA, foto beredar yang menempilkan sandal jepit di mulut Munarman itu adalah foto yang telah mengalami penyuntingan.

Saat ditangkap Tim Densus 88 Mabes Polri, mulut Munarman tidak disumpal sendal sebagaimana ditampilkan dalam unggahan foto di Facebook.

Foto identik tanpa adanya sandal ditemukan pada pemberitaan ANTARA berjudul ""Bekas kantor FPI digeledah, Polisi temukan kaleng berisi serbuk"".

Dengan demikian, unggahan foto yang menampilkan mulut Munarman disumpal sandal saat penangkapan pada Selasa (27/4) adalah hoaks.

Klaim: Munarman disumpal sandal saat ditangkap
Rating: Hoaks

Baca juga: Polisi tegaskan penangkapan Munarman terkait aksi terorisme

Baca juga: Munarman tiba di Polda Metro dengan mata tertutup dan diborgol

Cek fakta: Kemenag beri bantuan Ramadhan Rp10 juta ke sekolah Islam? Cek faktanya!Pewarta: Tim JACXEditor: Imam Santoso								Copyright © ANTARA 2021",1
926,KRI Nanggala 402 ditembak kapal selam Prancis,https://www.antaranews.com/berita/2123290/hoaks-kri-nanggala-402-ditembak-kapal-selam-prancis,,"- Sebuah narasi terkait KRI Nanggala-402  beredar di media sosial Twitter yang menyebut faktor kapal selam itu tenggelam di peraian utara Bali.

Akun Twitter @plato_ids pada 25-26 April mengunggah sejumlah narasi terkait peristiwa KRI Nanggala 402, salah satunya kapal selam milik TNI Angkatan Laut itu ditembak rudal oleh kapal selam nuklir milik Prancis SSN Emeraude.

""Terjadi persaingan bisnis kapal selam antara Perancis dan Jerman,"" demikian narasi yang ditambahkan di akun itu.

Setidaknya terdapat empat unggahan yang mencatut KRI Nanggala 402 pada akun tersebut hingga Senin (26/4) malam.

Narasi yang menyatakan KRI Nanggala 402 ditembak rudal kapal selam Prancis dikomentari 224 pengguna lain Twitter, diunggah ulang hingga 377 kali, dan disukai lebih dari 500 pengguna lain.

Namun, benarkah KRI Nanggala 402 ditembak rudal kapal selam Prancis akibat persaingan bisnis?
 

Tangkapan layar narasi hoaks KRI Nanggala-402 ditembak kapal selam Prancis. (Twitter)



Penjelasan:

Berdasarkan penelusuran ANTARA, narasi KRI Nanggala-402 tenggelam karena tertembak rudal kapal selam Prancis adalah hoaks.

Tidak ada sumber resmi yang menyatakan penembakan terhadap KRI Nanggala 402.

Kepala Staf TNI Angkatan Laut (Kasal) Laksamana TNI Yudo Margono, seperti termuat dalam berita ANTARA, mengatakan KRI Nanggala-402 tenggelam bukan karena kesalahan manusia, tapi karena faktor alam.

Meski demikian, Yudo mengatakan proses investigasi akan dilakukan setelah selesai pengangkatan kapal selam buatan Jerman itu.

Klaim: KRI Nanggala 402 ditembak kapal selam Prancis
Rating: Hoaks

Baca juga: Presiden menaikkan pangkat 53 prajurit gugur KRI Nanggala-402

Baca juga: Round Up - Akhirnya, 53 awak KRI Nanggala-402 pun ""On Eternal Patrol""

Cek fakta: Alat tes cepat COVID-19 bisa positif saat ditetesi air keran?Pewarta: Tim JACXEditor: Imam Santoso								Copyright © ANTARA 2021",1
927,TNI tembak siswa SMA di Papua,https://www.antaranews.com/berita/2112162/hoaks-tni-tembak-siswa-sma-di-papua,,"- Sebuah narasi beredar di media sosial yang menyebut TNI telah menembak seorang siswa SMA bernama Ali Mom pada 15 April 2021.

Unggahan di Facebook tersebut disertai video singkat seorang berseragam sekolah putih abu-abu sedang terbaring di lapangan.

Tampak di video, orang berseragam sekolah itu juga dikelilingi sejumlah orang.

Pengunggah di Facebook itu juga memberikan narasi sebagai berikut:
""Pelanggaran HAM terus terjadi di kab puncak papau yang di lakuna oleh TNI/POLRI terhadap warga sipil setempat di kab puncak Papua di mana kehadilan bagi rakyat,
Penembakan mati terhadap siswa SMA, Ali mom pada hari kamis 15/04/2022”.

Namun, benarkah TNI menembak siswa SMA di Papua?
 

Tangkapan layar hoaks TNI menembak anak SMA di Papua. (Facebook)



Penjelasan:

Mengacu pemberitaan CNN Indonesia berjudul ""OPM Akui Tembak Anak SMA di Papua, Tuding Anggota Intelijen"", penembak siswa SMA tersebut bukanlah TNI melainkan OPM.

Juru Bicara TPNPB-OPM Sebby Sambom mengatakan Ali Mom ditembak karena dianggap menghasut masyarakat untuk tidak mendukung perjuangan Papua merdeka.

Sebby mengatakan pasukan yang menembak mati korban itu mengetahui identitas Ali sebagai masyarakat sipil dan sedang menempuh pendidikan di SMA Negeri 1 Ilaga.

Klaim: TNI tembak siswa SMA di Papua
Rating: Hoaks

Cek fakta: Menag hanya meminta masyarakat tenang terhadap Jozeph Paul Zhang? Cek faktanya!

Cek fakta: Penyintas COVID-19 boleh divaksin setelah isolasi 10 hari? Ini faktanyaPewarta: Tim JACXEditor: Imam Santoso								Copyright © ANTARA 2021",1
928,Ada ulat di masker impor dari China,https://www.antaranews.com/berita/2092610/hoaks-ada-ulat-di-masker-impor-dari-china,,"- Akun Youtube un sinn Channel mengunggah sebuah video yang diklaim sebagai penemuan cacing atau ulat halus pada masker impor dari China.  

Cuplikan gambar yang diunggah pada 8 April 2021 itu berjudul ""Video Uji Kaji Orang Turki telah menjumpai cacing Ulat Halus Mask Yang Di Import dari China"" dan telah ditonton hingga 5.567 kali hingga Jumat (9/4).
 
Video dengan durasi hampir tiga menit tersebut memperlihatkan seseorang yang meletakkan masker pada sebuah wadah, lalu memberi uap air panas pada masker itu.

Tidak lama kemudian, muncul benda berbentuk serat hitam dan panjang mirip ulat.

Lantas, benarkah ada ulat di masker impor dari China?
 

Tangkapan layar hoaks video yang menyatakan ada ulat di masker impor dari China. (Youtube)



Penjelasan:
Ahli Microbiologi dari Austria Oliver Kim dalam penjelasannya di situs microbehunter.com membantah serat hitam pada masker tersebut merupakan ulat atau cacing.

Oliver Kim, melalui video berjudul ""Why you should NOT be worried about microscopic worms (Morgellons) in your Face Mask"" menjelaskan benda hitam mirip ulat pada masker itu adalah serat tekstil dari pakaian.

""Beberapa orang khawatir cacing pada masker wajah. Tapi ini bukan cacing. Mereka adalah serat tekstil dari pakaian. Saya akan menunjukkan kepada Anda, bagaimana Anda dapat mengisolasi ribuan (!) Dari mereka dan bagaimana membuatnya bergerak di bawah mikroskop Anda - jika Anda memilikinya. Mereka tampak bergerak seperti makhluk hidup, tetapi alasan mengapa mereka bergerak adalah karena proses fisik,"" kata Oliver Kim.

Klaim: Ada ulat di masker impor dari China
Rating: Salah/Disinformasi 

Baca juga: Produsen dukung pemerintah berantas peredaran masker palsu

Baca juga: Kemenkes minta masyarakat pilih masker yang berizin edar

Cek fakta: Pakai masker selama setahun picu kanker? Ini penjelasannyaPewarta: Tim JACXEditor: Imam Santoso								Copyright © ANTARA 2021",1
929,Surat kedaruratan keuangan negara,https://www.antaranews.com/berita/2082670/hoaks-surat-kedaruratan-keuangan-negara,,"- Di media sosial, beredar surat mengatasnamakan Presiden Joko Widodo berisi kedaruratan keuangan negara yang dikeluarkan Kementerian Sekretariat Negara.

Surat bertanggal 17 Maret 20021 itu menyebut dana SBI (Sertifikat Bank Indonesia) akan digunakan sebagai dana bantuan untuk pembangunan dan kesejahteraan rakyat.

Selain itu, disebut pula kedaduratan keuangan negara Indonesia harus ditangani secepatnya dan paling lambat pada 31 Maret 2021.

Namun, benarkah Kementerian Sekretariat Negara mengeluarkan surat tentang kedaruratan keuangan negara itu?
 

Tangkapan layar hoaks surat Kemensetneg. (Instagram/@kemensetneg.id)




Penjelasan:
Kementerian Sekretariat Negara melalui akun resmi Instagram @kemensetneg.ri menyatakan surat itu adalah unggahan menyesatkan atau hoaks.

""Hai #SobatSetneg, terkait beredarnya berita/informasi terkait dengan telah diterbitkannya Keppres Tentang Penetapan Kedaruratan Keuangan Negara, pada tanggal 17 Maret 2021, kami nyatakan bahwa berita/informasi tersebut tidak benar (hoaks).

Kami mengimbau agar masyarakat dapat secara bijaksana menyikapi berita/informasi tersebut.

Biro Hubungan Masyarakat Kemensetneg”

Demikian keterangan resmi Kementerian Sekretariat Negara yang tidak pernah mengeluarkan surat terkait kedaruratan keuangan negara.

Klaim: Surat kedaruratan keuangan negara
Rating: Salah/Hoaks

Cek fakta: Hoaks! Pengebom gereja di Makassar adalah mantan polisi

Cek fakta: Hoaks! Jokowi lepaskan Papua BaratPewarta: Tim JACXEditor: Imam Santoso								Copyright © ANTARA 2021",1
930,Vaksinasi lantatur hanya menancapkan jarum suntik di Indonesia,https://www.antaranews.com/berita/2080930/hoaks-vaksinasi-lantatur-hanya-menancapkan-jarum-suntik-di-indonesia,,"- Video berdurasi 16 detik, yang menunjukkan proses vaksinasi layanan tanpa turun atau lantatur (drive thru) seorang wanita lansia, ramai beredar di media sosial maupun aplikasi percakapan WhatsApp.

Video itu menampilkan seorang wanita berbaju putih yang tampak duduk di dalam sebuah mobil. Pintu mobil di sebelah kanan wanita tersebut kemudian terbuka dan memperlihatkan seorang tenaga kesehatan menggunakan alat pelindung diri (APD).

Beberapa saat kemudian, wanita lansia itu disuntik oleh tenaga kesehatan tersebut. Namun, proses penyuntikan dilakukan hanya dengan menusukkan jarum, tanpa memasukkan cairan vaksin.

Pemilik akun @Dharma_tc pun terlihat membagikan video tersebut di Twitter. Dalam unggahannya, akun itu seakan mengklaim proses vaksinasi di video tersebut berlangsung di Indonesia. 

Berikut narasinya:
""Coba lihat yg vaksin di Drive thrue banyak yg yg dibohongin masa cuma jarum aja yg disuntik dia ngak tekan obat suntik ya banyak yg ketipu..... Begini SDM kita....""

Lalu, benarkah video vaksinasi lansia itu berlangsung di Indonesia?
 

Tangkapan layar hoaks yang menyatakan video vaksinasi lantatur (drive thru) dengan hanya menancapkan jarum berlangsung di Indonesia (Twitter)



 
 
 

 


Penjelasan:
Mengacu laporan Turnbackhoax pada 2 April 2021, peristiwa di dalam video tersebut merupakan fakta, tapi tidak terjadi di Indonesia.

Peristiwa tersebut berlangsung di Brazil. Hal itu diketahui dari percakapan yang terdapat di dalam video itu.

Selain itu, cuplikan gambar tersebut juga pernah dimuat pada 13 Februari 2021, di situs dengan domain kode negara Brazil, yakni br.ifunny.co.

Dari penjelasan tersebut dapat dipastikan narasi soal video vaksinasi drive thru itu terjadi Indonesia adalah hoaks.

Klaim: Vaksinasi lantatur hanya menancapkan jarum suntik di Indonesia

Rating: Hoaks/Misinformasi

Baca juga: Hoaks pengaruhi minat lansia ikut vaksinasi

Cek fakta: Hoaks! Banyak data orang meninggal akibat vaksin COVID-19

Cek fakta: Hoaks! Kandungan potasium pada vaksin Pfizer-Moderna sebabkan kematianPewarta: Tim JACXEditor: Imam Santoso								Copyright © ANTARA 2021",1
